Số Báo Danh, Họ và Tên, Toán, Ngữ Văn, Vật Lý, Hóa Học, Sinh Học, Lịch Sử, Địa Lý, GDCD, KHTN, KHXH, Ngoại Ngữ, Ghi Chú, Tỉnh
HT1209004,,3.4,6.0,,,,3.5,6.25,7.25,,,2.6,N1,Ha Tinh
HT1213609,,3.8,6.0,,,,2.5,4.5,7.25,,,3.0,N1,Ha Tinh
HT1213604,,8.0,6.0,7.0,6.75,5.25,,,,,,2.6,N1,Ha Tinh
HT1210728,,4.4,6.0,,,,4.25,5.5,8.25,,,3.2,N1,Ha Tinh
HT1213558,,6.4,6.0,,,,6.0,6.75,8.0,,,5.4,N1,Ha Tinh
HT1213583,,3.6,6.0,,,,4.0,5.0,,,,,,Ha Tinh
HT1213579,,7.2,6.0,,,,5.75,8.25,8.5,,,4.8,N1,Ha Tinh
HT1213578,,4.2,6.0,,,,4.5,6.25,6.25,,,2.4,N1,Ha Tinh
HT1208980,,7.0,6.0,,,,4.5,6.5,8.25,,,3.4,N1,Ha Tinh
HT1213692,,4.2,6.0,,,,3.75,4.75,7.0,,,2.8,N1,Ha Tinh
HT1208966,,8.4,6.0,,,,7.0,7.0,8.75,,,4.6,N1,Ha Tinh
HT1213770,,6.2,6.0,,,,6.5,7.25,7.5,,,3.0,N1,Ha Tinh
HT1210773,,6.0,6.0,,,,4.75,6.0,8.0,,,3.8,N1,Ha Tinh
HT1213455,,4.8,6.0,,,,6.5,7.0,8.25,,,3.8,N1,Ha Tinh
HT1213758,,8.4,6.0,7.75,7.75,5.0,,,,,,4.6,N1,Ha Tinh
HT1213760,,7.6,6.0,8.25,6.75,5.25,,,,,,3.4,N1,Ha Tinh
HT1213769,,6.0,6.0,,,,4.75,6.0,8.25,,,5.0,N1,Ha Tinh
HT1213444,,4.4,6.0,,,,3.25,5.0,6.0,,,3.0,N1,Ha Tinh
HT1213773,,4.2,6.0,,,,5.75,6.5,8.25,,,2.6,N1,Ha Tinh
HT1213495,,3.0,6.0,,,,2.25,3.25,6.0,,,2.2,N1,Ha Tinh
HT1213437,,4.4,6.0,,,,3.5,6.25,7.0,,,2.8,N1,Ha Tinh
HT1210673,,8.2,6.0,6.25,3.0,1.75,,,,,,3.0,N1,Ha Tinh
HT1210670,,4.8,6.0,,,,6.5,7.25,9.25,,,2.6,N1,Ha Tinh
HT1210667,,4.0,6.0,,,,4.75,6.5,8.75,,,3.2,N1,Ha Tinh
HT1213426,,3.4,6.0,,,,2.75,4.5,5.5,,,2.4,N1,Ha Tinh
HT1209475,,7.2,6.0,4.0,5.0,6.25,,,,,,4.0,N1,Ha Tinh
HT1209020,,5.8,6.0,,,,3.5,5.5,7.25,,,4.0,N1,Ha Tinh
HT1213746,,6.6,6.0,,,,4.5,7.25,8.0,,,5.8,N1,Ha Tinh
HT1213739,,5.4,6.0,,,,3.75,6.75,8.5,,,2.6,N1,Ha Tinh
HT1213737,,5.4,6.0,7.0,5.25,3.25,,,,,,3.0,N1,Ha Tinh
HT1213734,,4.2,6.0,,,,5.25,7.25,7.75,,,4.2,N1,Ha Tinh
HT1208973,,5.6,6.0,,,,5.5,7.25,9.0,,,3.6,N1,Ha Tinh
HT1213731,,5.8,6.0,,,,4.25,7.0,8.25,,,4.4,N1,Ha Tinh
HT1210684,,4.6,6.0,,,,5.25,6.0,8.0,,,3.4,N1,Ha Tinh
HT1213727,,4.8,6.0,,,,3.25,5.75,7.75,,,3.0,N1,Ha Tinh
HT1213716,,6.4,6.0,5.75,5.25,3.75,,,,,,3.8,N1,Ha Tinh
HT1213710,,6.0,6.0,,,,4.75,6.5,6.75,,,3.2,N1,Ha Tinh
HT1213485,,3.4,6.0,,,,4.25,5.75,7.25,,,2.2,N1,Ha Tinh
HT1213705,,7.4,6.0,7.5,6.5,6.25,,,,,,5.4,N1,Ha Tinh
HT1213704,,5.0,6.0,,,,3.0,5.75,6.5,,,3.8,N1,Ha Tinh
HT1213491,,6.4,6.0,,,,5.25,5.75,7.25,,,3.8,N1,Ha Tinh
HT1213698,,6.6,6.0,,,,3.75,6.25,8.5,,,4.6,N1,Ha Tinh
HT1213696,,4.2,6.0,,,,3.25,4.75,5.5,,,3.6,N1,Ha Tinh
HT1213269,,4.8,6.0,,,,4.0,7.5,6.0,,,3.8,N1,Ha Tinh
HT1213266,,8.2,6.0,8.0,7.75,4.25,,,,,,4.0,N1,Ha Tinh
HT1213263,,6.0,6.0,,,,5.75,6.75,7.75,,,3.4,N1,Ha Tinh
HT1213024,,3.8,6.0,,,,4.75,6.5,8.25,,,2.2,N1,Ha Tinh
HT1214358,,4.0,6.0,,,,3.75,6.75,8.0,,,2.8,N1,Ha Tinh
HT1210463,,7.2,6.0,7.0,6.25,5.25,,,,,,5.4,N1,Ha Tinh
HT1214369,,5.4,6.0,,,,4.75,5.75,8.25,,,2.4,N1,Ha Tinh
HT1214377,,4.6,6.0,,,,4.75,5.75,7.75,,,3.6,N1,Ha Tinh
HT1210456,,5.6,6.0,,,,4.75,8.0,8.5,,,2.8,N1,Ha Tinh
HT1213027,,6.8,6.0,,,,3.5,7.0,7.25,,,2.8,N1,Ha Tinh
HT1214391,,5.4,6.0,,,,4.75,6.5,7.75,,,3.0,N1,Ha Tinh
HT1214420,,4.6,6.0,,,,3.75,5.25,8.25,,,4.8,N1,Ha Tinh
HT1213021,,4.8,6.0,,,,6.25,8.0,9.0,,,3.4,N1,Ha Tinh
HT1214396,,7.0,6.0,5.5,6.5,4.5,,,,,,2.2,N1,Ha Tinh
HT1208874,,8.4,6.0,6.75,5.5,3.75,,,,,,5.6,N1,Ha Tinh
HT1214403,,8.4,6.0,7.5,6.0,4.5,,,,,,3.2,N1,Ha Tinh
HT1214404,,2.0,6.0,,,,2.5,4.25,,,,,,Ha Tinh
HT1213008,,8.2,6.0,7.0,6.25,3.75,,,,,,7.8,N1,Ha Tinh
HT1214349,,5.6,6.0,,,,5.75,7.25,8.25,,,4.0,N1,Ha Tinh
HT1214348,,3.8,6.0,,,,2.25,5.5,7.25,,,4.6,N1,Ha Tinh
HT1210469,,7.6,6.0,4.75,6.0,6.5,,,,,,5.0,N1,Ha Tinh
HT1214341,,3.4,6.0,,,,4.25,5.25,5.25,,,3.4,N1,Ha Tinh
HT1213055,,5.2,6.0,,,,7.0,6.0,7.25,,,4.8,N1,Ha Tinh
HT1209505,,5.8,6.0,,,,4.0,7.0,7.5,,,3.8,N1,Ha Tinh
HT1214334,,5.6,6.0,,,,3.5,7.5,8.5,,,5.8,N1,Ha Tinh
HT1214324,,,6.0,,,,7.5,7.75,,,,,,Ha Tinh
HT1210884,,6.4,6.0,,,,4.0,6.0,7.25,,,3.6,N1,Ha Tinh
HT1213070,,2.6,6.0,,,,4.0,6.0,6.75,,,3.2,N1,Ha Tinh
HT1213071,,3.6,6.0,,,,3.75,6.75,,,,,,Ha Tinh
HT1214314,,7.6,6.0,7.75,5.75,3.5,,,,,,6.6,N1,Ha Tinh
HT1214306,,4.6,6.0,,,,3.5,7.0,5.5,,,1.6,N1,Ha Tinh
HT1214305,,6.6,6.0,,,,5.0,7.5,8.25,,,7.8,N1,Ha Tinh
HT1214303,,5.8,6.0,,,,7.25,7.5,8.25,,,3.0,N1,Ha Tinh
HT1210876,,7.8,6.0,5.5,3.25,4.5,,,,,,2.8,N1,Ha Tinh
HT1214299,,5.6,6.0,,,,4.75,6.75,7.75,,,2.8,N1,Ha Tinh
HT1214416,,5.6,6.0,,,,3.5,6.25,7.0,,,7.4,N1,Ha Tinh
HT1214424,,3.8,6.0,,,,6.25,6.75,8.75,,,1.8,N1,Ha Tinh
HT1214296,,3.4,6.0,,,,2.75,5.75,4.5,,,3.0,N1,Ha Tinh
HT1212930,,6.4,6.0,,,,3.25,7.0,8.25,,,4.4,N1,Ha Tinh
HT1214552,,6.0,6.0,,,,6.5,6.0,8.75,,,3.2,N1,Ha Tinh
HT1209523,,4.0,6.0,,,,4.25,6.25,7.25,,,2.8,N1,Ha Tinh
HT1214556,,6.0,6.0,,,,6.0,7.5,8.5,,,3.8,N1,Ha Tinh
HT1212935,,6.0,6.0,,,,2.75,4.75,6.25,,,2.8,N1,Ha Tinh
HT1214565,,6.0,6.0,,,,3.5,5.75,8.5,,,3.6,N1,Ha Tinh
HT1214567,,3.8,6.0,,,,3.75,5.75,7.25,,,2.6,N1,Ha Tinh
HT1208829,,6.0,6.0,,,,8.0,8.75,8.25,,,4.2,N1,Ha Tinh
HT1214426,,5.6,6.0,,,,6.0,7.0,6.75,,,3.4,N1,Ha Tinh
HT1212901,,7.0,6.0,6.75,2.0,4.0,,,,,,9.4,N1,Ha Tinh
HT1212899,,5.2,6.0,,,,3.5,8.25,7.25,,,5.2,N1,Ha Tinh
HT1209123,,5.4,6.0,,,,2.75,6.0,7.5,,,2.6,N1,Ha Tinh
HT1212892,,5.2,6.0,,,,2.5,5.5,8.0,,,2.6,N1,Ha Tinh
HT1214632,,5.6,6.0,,,,7.0,6.5,8.5,,,3.4,N1,Ha Tinh
HT1209528,,9.0,6.0,8.0,4.25,4.0,,,,,,8.4,N1,Ha Tinh
HT1209118,,7.8,6.0,5.25,4.0,5.75,,,,,,4.4,N1,Ha Tinh
HT1214546,,2.4,6.0,,,,3.0,5.25,6.25,,,1.6,N1,Ha Tinh
HT1210404,,8.6,6.0,5.0,7.0,9.0,,,,,,4.8,N1,Ha Tinh
HT1210406,,6.8,6.0,,,,5.25,6.75,8.5,,,3.4,N1,Ha Tinh
HT1212954,,7.8,6.0,5.75,7.75,7.0,,,,,,3.2,N1,Ha Tinh
HT1214515,,5.8,6.0,,,,5.25,7.25,9.0,,,4.6,N1,Ha Tinh
HT1210423,,8.6,6.0,4.75,7.5,7.5,,,,,,3.8,N1,Ha Tinh
HT1210910,,3.2,6.0,,,,4.5,6.0,5.25,,,3.4,N1,Ha Tinh
HT1212966,,3.8,6.0,,,,3.75,6.0,7.0,,,1.8,N1,Ha Tinh
HT1209115,,5.0,6.0,,,,2.25,5.5,6.75,,,3.6,N1,Ha Tinh
HT1212976,,4.8,6.0,,,,3.5,4.75,5.75,,,2.6,N1,Ha Tinh
HT1212977,,5.2,6.0,,,,6.5,7.25,8.75,,,3.0,N1,Ha Tinh
HT1210442,,7.4,6.0,6.0,5.75,3.0,,,,,,3.6,N1,Ha Tinh
HT1208867,,8.8,6.0,7.75,7.0,4.25,,,,,,5.0,N1,Ha Tinh
HT1214443,,4.4,6.0,,,,1.25,5.25,6.25,,,3.0,N1,Ha Tinh
HT1208869,,4.0,6.0,,,,3.5,4.25,7.5,,,3.2,N1,Ha Tinh
HT1214431,,5.2,6.0,,,,4.25,6.75,8.0,,,3.2,N1,Ha Tinh
HT1213082,,3.6,6.0,,,,3.5,6.75,,,,,,Ha Tinh
HT1210873,,6.0,6.0,,,,5.5,6.0,7.25,,,4.2,N1,Ha Tinh
HT1213261,,7.8,6.0,7.75,6.0,3.75,,,,,,2.2,N1,Ha Tinh
HT1214087,,5.2,6.0,,,,4.75,5.5,6.25,,,3.2,N1,Ha Tinh
HT1213220,,5.4,6.0,,,,6.75,8.5,7.25,,,2.2,N1,Ha Tinh
HT1214076,,4.2,6.0,,,,5.5,5.0,8.0,,,3.2,N1,Ha Tinh
HT1210558,,3.2,6.0,,,,3.75,5.75,7.25,,,3.2,N1,Ha Tinh
HT1210556,,6.0,6.0,7.0,4.75,4.0,,,,,,4.6,N1,Ha Tinh
HT1209063,,7.8,6.0,7.0,7.0,6.0,,,,,,4.4,N1,Ha Tinh
HT1214086,,6.0,6.0,9.0,2.75,3.0,,,,,,7.2,N1,Ha Tinh
HT1213204,,6.2,6.0,2.75,4.25,6.25,6.0,7.25,7.25,,,2.6,N1,Ha Tinh
HT1213176,,5.0,6.0,,,,4.0,6.0,5.75,,,4.4,N1,Ha Tinh
HT1210553,,7.6,6.0,6.5,5.25,4.25,,,,,,3.6,N1,Ha Tinh
HT1214095,,5.2,6.0,,,,2.5,5.5,7.75,,,3.2,N1,Ha Tinh
HT1214115,,7.6,6.0,,,,5.0,8.0,6.75,,,5.0,N1,Ha Tinh
HT1214125,,4.2,6.0,,,,3.25,7.0,7.0,,,3.0,N1,Ha Tinh
HT1214130,,5.4,6.0,,,,5.5,7.25,8.0,,,3.2,N1,Ha Tinh
HT1214133,,5.2,6.0,5.75,5.25,5.0,,,,,,2.6,N1,Ha Tinh
HT1214057,,5.4,6.0,,,,5.25,6.25,9.0,,,3.8,N1,Ha Tinh
HT1213224,,6.2,6.0,3.25,4.75,3.75,,,,,,3.0,N1,Ha Tinh
HT1214053,,4.2,6.0,,,,2.75,5.5,7.0,,,2.6,N1,Ha Tinh
HT1214049,,4.0,6.0,,,,5.75,5.75,8.25,,,2.8,N1,Ha Tinh
HT1214048,,5.8,6.0,4.75,5.25,4.25,,,,,,3.0,N1,Ha Tinh
HT1210830,,4.2,6.0,,,,3.5,5.5,7.5,,,2.0,N1,Ha Tinh
HT1214040,,4.8,6.0,,,,3.75,5.0,8.0,,,4.0,N1,Ha Tinh
HT1213238,,4.4,6.0,,,,3.75,5.75,6.75,,,2.0,N1,Ha Tinh
HT1214030,,4.2,6.0,,,,4.0,6.5,7.75,,,2.8,N1,Ha Tinh
HT1213240,,5.8,6.0,,,,2.5,4.25,7.75,,,4.2,N1,Ha Tinh
HT1214027,,5.6,6.0,,,,5.5,7.5,7.75,,,3.0,N1,Ha Tinh
HT1210822,,6.4,6.0,,,,6.25,6.75,8.75,,,4.2,N1,Ha Tinh
HT1210577,,2.4,6.0,,,,2.5,4.75,4.75,,,3.2,N1,Ha Tinh
HT1210820,,4.4,6.0,,,,4.0,4.75,6.5,,,2.4,N1,Ha Tinh
HT1213252,,7.0,6.0,7.0,6.5,4.75,,,,,,4.4,N1,Ha Tinh
HT1214019,,4.8,6.0,,,,5.0,8.5,8.5,,,4.0,N1,Ha Tinh
HT1214017,,6.6,6.0,,,,7.5,7.0,9.25,,,4.2,N1,Ha Tinh
HT1213177,,7.8,6.0,6.25,4.25,5.25,,,,,,5.8,N1,Ha Tinh
HT1208907,,5.6,6.0,,,,4.0,6.5,7.75,,,3.4,N1,Ha Tinh
HT1213088,,4.8,6.0,,,,3.75,5.5,6.75,,,2.8,N1,Ha Tinh
HT1208892,,4.4,6.0,,,,5.0,7.5,7.5,,,1.8,N1,Ha Tinh
HT1214241,,6.8,6.0,5.0,6.25,4.75,,,,,,4.2,N1,Ha Tinh
HT1209083,,9.2,6.0,9.25,2.75,4.0,,,,,,8.2,N1,Ha Tinh
HT1209503,,6.0,6.0,,,,4.25,5.75,9.0,,,4.2,N1,Ha Tinh
HT1213116,,6.2,6.0,5.75,5.25,7.25,,,,,,4.0,N1,Ha Tinh
HT1214256,,6.2,6.0,,,,6.75,7.5,10.0,,,4.2,N1,Ha Tinh
HT1214262,,4.6,6.0,,,,3.5,6.0,8.75,,,3.2,N1,Ha Tinh
HT1210484,,4.0,6.0,,,,3.25,6.75,8.5,,,2.6,N1,Ha Tinh
HT1214145,,6.8,6.0,,,,5.75,6.75,9.0,,,5.2,N1,Ha Tinh
HT1210866,,5.8,6.0,,,,3.75,7.0,7.25,,,4.2,N1,Ha Tinh
HT1213096,,7.4,6.0,6.0,6.0,4.75,,,,,,2.2,N1,Ha Tinh
HT1208889,,4.6,6.0,,,,6.75,7.25,8.75,,,2.6,N1,Ha Tinh
HT1210869,,4.2,6.0,,,,4.5,5.0,7.25,,,3.4,N1,Ha Tinh
HT1214293,,7.8,6.0,6.5,4.0,5.25,,,,,,6.4,N1,Ha Tinh
HT1213089,,4.4,6.0,,,,1.5,5.25,7.25,,,3.8,N1,Ha Tinh
HT1209502,,6.0,6.0,5.5,5.75,5.5,,,,,,3.8,N1,Ha Tinh
HT1210510,,7.4,6.0,7.25,7.0,6.75,,,,,,4.8,N1,Ha Tinh
HT1214228,,3.6,6.0,,,,5.0,7.5,8.0,,,2.0,N1,Ha Tinh
HT1214222,,2.6,6.0,,,,4.75,4.75,6.25,,,3.0,N1,Ha Tinh
HT1214215,,7.8,6.0,,,,5.0,6.25,8.75,,,4.4,N1,Ha Tinh
HT1214207,,4.8,6.0,,,,4.5,6.5,6.25,,,1.6,N1,Ha Tinh
HT1214978,,6.2,6.0,5.0,4.75,4.5,,,,,,2.8,N1,Ha Tinh
HT1210526,,9.0,6.0,7.75,7.75,6.0,,,,,,6.4,N1,Ha Tinh
HT1208901,,8.6,6.0,8.5,7.0,5.5,,,,,,3.4,N1,Ha Tinh
HT1214181,,4.8,6.0,,,,2.75,6.25,6.75,,,4.2,N1,Ha Tinh
HT1214179,,4.8,6.0,,,,2.0,5.75,7.75,,,2.6,N1,Ha Tinh
HT1213153,,6.2,6.0,,,,4.75,5.75,8.0,,,3.8,N1,Ha Tinh
HT1214168,,7.6,6.0,,,,5.5,6.75,9.5,,,5.2,N1,Ha Tinh
HT1214163,,5.6,6.0,3.0,2.5,3.75,2.25,6.0,7.5,,,4.4,N1,Ha Tinh
HT1214159,,5.8,6.0,,,,4.5,4.5,7.0,,,2.6,N1,Ha Tinh
HT1210533,,4.2,6.0,,,,4.0,6.25,6.75,,,3.2,N1,Ha Tinh
HT1210534,,3.8,6.0,,,,3.75,7.75,8.25,,,2.6,N1,Ha Tinh
HT1211004,,5.8,6.0,,,,5.75,8.0,6.75,,,3.4,N1,Ha Tinh
HT1214131,,4.0,6.0,,,,7.0,6.25,6.25,,,4.0,N1,Ha Tinh
HT1215256,,7.4,6.0,6.5,8.25,1.75,,,,,,6.0,N1,Ha Tinh
HT1209773,,8.4,6.0,8.0,7.0,4.5,,,,,,4.2,N1,Ha Tinh
HT1212128,,5.0,6.0,,,,3.75,4.25,7.25,,,1.8,N1,Ha Tinh
HT1216504,,6.4,6.0,,,,5.0,7.25,8.25,,,2.6,N1,Ha Tinh
HT1209769,,8.4,6.0,7.5,8.0,5.75,,,,,,4.8,N1,Ha Tinh
HT1215743,,7.4,6.0,6.25,6.75,4.25,,,,,,2.8,N1,Ha Tinh
HT1215744,,7.8,6.0,,,,4.25,6.25,8.5,,,6.2,N1,Ha Tinh
HT1209595,,5.2,6.0,,,,5.0,4.75,7.0,,,3.6,N1,Ha Tinh
HT1215763,,4.2,6.0,,,,4.5,5.5,6.0,,,3.0,N1,Ha Tinh
HT1215779,,8.6,6.0,6.25,7.5,7.25,,,,,,3.8,N1,Ha Tinh
HT1211196,,7.8,6.0,6.0,8.0,7.5,,,,,,4.6,N1,Ha Tinh
HT1211197,,4.6,6.0,,,,3.75,5.75,8.25,,,3.0,N1,Ha Tinh
HT1208638,,6.0,6.0,,,,3.5,5.5,7.0,,,3.6,N1,Ha Tinh
HT1215771,,4.6,6.0,,,,4.0,7.5,7.75,,,3.0,N1,Ha Tinh
HT1216483,,4.8,6.0,,,,3.25,4.5,8.0,,,3.6,N1,Ha Tinh
HT1215773,,4.6,6.0,,,,3.0,5.5,7.0,,,2.0,N1,Ha Tinh
HT1216509,,4.0,6.0,,,,4.5,6.5,7.25,,,2.6,N1,Ha Tinh
HT1212130,,5.4,6.0,,,,4.5,6.5,9.0,,,3.8,N1,Ha Tinh
HT1211193,,5.6,6.0,,,,5.0,5.5,6.75,,,3.2,N1,Ha Tinh
HT1209381,,7.6,6.0,4.75,4.75,4.0,,,,,,3.2,N1,Ha Tinh
HT1215719,,8.0,6.0,4.25,8.25,8.5,,,,,,4.2,N1,Ha Tinh
HT1211646,,5.8,6.0,,,,6.25,7.0,8.75,,,2.0,N1,Ha Tinh
HT1215718,,6.2,6.0,,,,8.5,7.25,9.25,,,3.4,N1,Ha Tinh
HT1216514,,5.2,6.0,,,,5.0,6.25,8.0,,,3.4,N1,Ha Tinh
HT1211629,,4.8,6.0,,,,4.0,5.75,,,,,,Ha Tinh
HT1209750,,3.2,6.0,,,,2.5,4.75,7.0,,,2.0,N1,Ha Tinh
HT1212145,,4.4,6.0,,,,4.5,5.75,8.25,,,3.2,N1,Ha Tinh
HT1215705,,5.6,6.0,,,,5.75,6.75,6.0,,,3.8,N1,Ha Tinh
HT1215699,,3.8,6.0,,,,2.25,3.5,5.5,,,1.0,N1,Ha Tinh
HT1212153,,4.0,6.0,,,,4.0,,,,,,,Ha Tinh
HT1212154,,4.4,6.0,,,,4.25,6.0,8.25,,,2.6,N1,Ha Tinh
HT1210044,,4.6,6.0,,,,3.75,5.0,6.25,,,4.4,N1,Ha Tinh
HT1212159,,8.4,6.0,7.25,7.25,3.75,,,,,,4.0,N1,Ha Tinh
HT1211666,,4.4,6.0,,,,3.5,6.25,8.0,,,3.2,N1,Ha Tinh
HT1209599,,5.0,6.0,,,,3.25,6.0,6.25,,,4.2,N1,Ha Tinh
HT1216557,,7.4,6.0,6.25,5.0,4.5,,,,,,3.0,N1,Ha Tinh
HT1215855,,3.2,6.0,,,,2.75,4.75,7.5,,,2.0,N1,Ha Tinh
HT1215844,,6.8,6.0,7.5,4.5,5.0,,,,,,5.6,N1,Ha Tinh
HT1211677,,5.6,6.0,,,,6.25,7.0,9.25,,,2.8,N1,Ha Tinh
HT1215845,,3.6,6.0,,,,2.5,4.75,6.75,,,3.2,N1,Ha Tinh
HT1212067,,5.4,6.0,,,,5.25,7.0,7.5,,,3.4,N1,Ha Tinh
HT1216451,,8.0,6.0,8.5,7.25,5.0,,,,,,3.0,N1,Ha Tinh
HT1212064,,4.6,6.0,,,,3.0,4.25,7.0,,,2.8,N1,Ha Tinh
HT1214983,,3.8,6.0,,,,3.75,6.75,7.75,,,1.4,N1,Ha Tinh
HT1210009,,5.8,6.0,,,,4.5,7.0,7.5,,,4.0,N1,Ha Tinh
HT1212062,,6.6,6.0,5.25,5.0,2.25,,,,,,2.4,N1,Ha Tinh
HT1209385,,6.8,6.0,,,,3.5,6.5,8.0,,,3.6,N1,Ha Tinh
HT1212060,,4.4,6.0,,,,3.0,6.5,4.5,,,2.0,N1,Ha Tinh
HT1211316,,5.0,6.0,,,,3.25,6.5,9.0,,,4.4,N1,Ha Tinh
HT1215866,,3.6,6.0,,,,3.5,5.5,6.75,,,2.0,N1,Ha Tinh
HT1212055,,5.6,6.0,5.75,6.0,4.0,,,,,,3.6,N1,Ha Tinh
HT1215841,,9.0,6.0,9.25,3.75,5.0,,,,,,8.4,N1,Ha Tinh
HT1216455,,7.4,6.0,5.25,4.25,4.75,,,,,,4.8,N1,Ha Tinh
HT1212073,,6.6,6.0,,,,3.75,6.0,8.25,,,2.4,N1,Ha Tinh
HT1208628,,6.2,6.0,5.25,5.5,5.0,,,,,,4.8,N1,Ha Tinh
HT1210000,,4.0,6.0,,,,3.0,5.25,8.25,,,2.6,N1,Ha Tinh
HT1212076,,6.2,6.0,,,,6.0,7.0,7.5,,,4.6,N1,Ha Tinh
HT1215829,,6.0,6.0,,,,4.0,6.25,7.75,,,3.0,N1,Ha Tinh
HT1209602,,6.0,6.0,5.25,5.75,5.5,,,,,,4.0,N1,Ha Tinh
HT1215821,,6.6,6.0,2.75,3.25,5.25,,,,,,4.6,N1,Ha Tinh
HT1212088,,6.8,6.0,,,,6.75,6.25,8.5,,,4.2,N1,Ha Tinh
HT1215817,,5.8,6.0,,,,4.75,6.75,8.75,,,2.6,N1,Ha Tinh
HT1215809,,7.0,6.0,6.5,3.5,5.0,,,,,,1.4,N1,Ha Tinh
HT1211203,,4.4,6.0,,,,3.5,6.5,7.0,,,5.2,N1,Ha Tinh
HT1215801,,7.6,6.0,6.75,6.0,4.25,,,,,,3.6,N1,Ha Tinh
HT1215797,,6.6,6.0,,,,7.25,7.75,9.25,,,2.6,N1,Ha Tinh
HT1208523,,4.4,6.0,,,,2.75,6.25,8.5,,,2.4,N1,Ha Tinh
HT1215794,,8.2,6.0,6.75,7.25,4.75,,,,,,3.2,N1,Ha Tinh
HT1210047,,4.8,6.0,,,,6.0,6.75,8.75,,,1.6,N1,Ha Tinh
HT1209746,,7.2,6.0,6.5,2.75,3.25,,,,,,8.2,N1,Ha Tinh
HT1211558,,7.6,6.0,6.25,6.25,5.25,,,,,,2.8,N1,Ha Tinh
HT1212238,,3.8,6.0,,,,2.75,5.0,7.0,,,2.4,N1,Ha Tinh
HT1216636,,7.0,6.0,7.0,6.25,5.5,,,,,,2.6,N1,Ha Tinh
HT1208492,,4.4,6.0,,,,2.5,6.25,6.0,,,3.6,N1,Ha Tinh
HT1211349,,4.4,6.0,,,,2.0,3.75,7.25,,,3.4,N1,Ha Tinh
HT1210096,,5.6,6.0,,,,5.5,4.5,7.25,,,4.2,N1,Ha Tinh
HT1212246,,5.0,6.0,,,,5.0,8.75,8.75,,,4.6,N1,Ha Tinh
HT1212244,,7.8,6.0,8.25,7.75,4.75,,,,,,4.4,N1,Ha Tinh
HT1209731,,2.0,6.0,,,,4.25,,,,,,,Ha Tinh
HT1210089,,5.6,6.0,,,,3.75,6.0,7.25,,,3.0,N1,Ha Tinh
HT1215573,,5.0,6.0,,,,4.25,7.25,9.25,,,3.0,N1,Ha Tinh
HT1215579,,5.2,6.0,,,,3.75,7.0,7.25,,,4.2,N1,Ha Tinh
HT1211347,,6.8,6.0,6.5,6.75,4.5,,,,,,4.2,N1,Ha Tinh
HT1215582,,5.8,6.0,3.25,4.5,7.0,,,,,,2.2,N1,Ha Tinh
HT1210092,,6.2,6.0,,,,5.5,7.25,8.0,,,3.8,N1,Ha Tinh
HT1211591,,6.6,6.0,6.5,6.0,4.75,,,,,,4.4,N1,Ha Tinh
HT1212254,,7.0,6.0,,,,5.75,8.0,8.75,,,2.4,N1,Ha Tinh
HT1211574,,5.4,6.0,,,,5.25,6.75,7.5,,,2.8,N1,Ha Tinh
HT1210100,,6.2,6.0,5.75,4.25,3.5,,,,,,2.4,N1,Ha Tinh
HT1215545,,6.4,6.0,6.5,3.25,4.5,,,,,,4.8,N1,Ha Tinh
HT1211569,,7.8,6.0,,,,5.75,8.25,8.75,,,4.2,N1,Ha Tinh
HT1215544,,5.0,6.0,,,,4.25,5.0,9.0,,,3.0,N1,Ha Tinh
HT1216645,,8.4,6.0,7.0,9.0,4.25,,,,,,3.4,N1,Ha Tinh
HT1211567,,5.0,6.0,,,,4.5,5.75,5.25,,,3.4,N1,Ha Tinh
HT1216646,,3.0,6.0,,,,5.0,6.0,7.0,,,3.2,N1,Ha Tinh
HT1210101,,8.8,6.0,8.5,7.5,4.5,,,,,,4.2,N1,Ha Tinh
HT1211355,,8.0,6.0,3.5,6.75,7.25,,,,,,4.2,N1,Ha Tinh
HT1211144,,3.8,6.0,,,,3.25,4.0,6.0,,,3.0,N1,Ha Tinh
HT1215535,,7.4,6.0,,,,3.5,6.75,8.0,,,4.2,N1,Ha Tinh
HT1215533,,5.0,6.0,,,,3.0,5.75,6.25,,,3.6,N1,Ha Tinh
HT1212275,,6.6,6.0,,,,7.25,7.5,9.25,,,3.6,N1,Ha Tinh
HT1212279,,4.8,6.0,,,,2.75,6.25,4.75,,,3.2,N1,Ha Tinh
HT1211358,,5.2,6.0,,,,5.75,6.25,6.0,,,4.8,N1,Ha Tinh
HT1211167,,7.8,6.0,7.75,4.0,4.75,,,,,,6.4,N1,Ha Tinh
HT1210086,,4.8,6.0,,,,4.5,7.0,7.75,,,1.4,N1,Ha Tinh
HT1211619,,6.0,6.0,,,,4.0,6.0,7.75,,,5.2,N1,Ha Tinh
HT1209410,,8.2,6.0,8.5,7.75,5.75,,,,,,3.4,N1,Ha Tinh
HT1216590,,5.0,6.0,,,,7.5,7.75,9.0,,,4.0,N1,Ha Tinh
HT1211605,,6.8,6.0,,,,5.25,5.5,5.25,,,4.0,N1,Ha Tinh
HT1209591,,4.0,6.0,,,,2.5,5.5,4.75,,,2.6,N1,Ha Tinh
HT1209246,,5.6,6.0,3.0,3.25,4.0,5.0,5.25,,,,,,Ha Tinh
