Số Báo Danh, Họ và Tên, Toán, Ngữ Văn, Vật Lý, Hóa Học, Sinh Học, Lịch Sử, Địa Lý, GDCD, KHTN, KHXH, Ngoại Ngữ, Ghi Chú, Tỉnh
HT1206960,,7.2,6.0,4.25,3.25,4.25,,,,,,3.4,N1,Ha Tinh
HT1207861,,5.0,6.0,,,,4.5,6.25,9.0,,,3.0,N1,Ha Tinh
HT1202113,,7.4,6.0,7.0,7.0,3.0,,,,,,3.2,N1,Ha Tinh
HT1202111,,4.8,6.0,,,,4.5,7.0,8.5,,,4.0,N1,Ha Tinh
HT1206969,,4.8,6.0,,,,3.75,4.25,6.5,,,3.0,N1,Ha Tinh
HT1206973,,4.2,6.0,,,,5.5,5.75,,,,,,Ha Tinh
HT1202105,,4.8,6.0,,,,4.0,6.0,8.75,,,3.2,N1,Ha Tinh
HT1206984,,8.2,6.0,7.25,7.25,5.25,,,,,,3.4,N1,Ha Tinh
HT1202406,,4.2,6.0,,,,3.25,6.5,8.5,,,2.6,N1,Ha Tinh
HT1202419,,7.4,6.0,5.5,5.0,3.75,,,,,,3.6,N1,Ha Tinh
HT1202424,,4.2,6.0,,,,3.25,5.75,6.5,,,3.2,N1,Ha Tinh
HT1202641,,6.2,6.0,6.25,6.75,3.5,,,,,,2.8,N1,Ha Tinh
HT1200673,,7.4,6.0,6.75,4.25,4.25,,,,,,5.0,N1,Ha Tinh
HT1207992,,7.4,6.0,7.25,6.75,3.5,,,,,,3.2,N1,Ha Tinh
HT1202698,,5.8,6.0,,,,5.5,7.0,8.5,,,4.2,N1,Ha Tinh
HT1202685,,6.0,6.0,,,,4.5,6.5,8.0,,,1.6,N1,Ha Tinh
HT1202684,,8.0,6.0,8.0,7.25,4.75,,,,,,2.8,N1,Ha Tinh
HT1202670,,4.0,6.0,,,,3.75,6.0,6.0,,,2.4,N1,Ha Tinh
HT1202665,,6.4,6.0,3.25,4.5,4.5,1.25,4.75,5.25,,,2.8,N1,Ha Tinh
HT1200689,,7.4,6.0,6.75,5.75,5.75,,,,,,4.8,N1,Ha Tinh
HT1202646,,3.0,6.0,,,,7.0,7.0,9.25,,,3.0,N1,Ha Tinh
HT1202638,,6.6,6.0,5.5,6.75,4.5,,,,,,5.2,N1,Ha Tinh
HT1202605,,5.4,6.0,3.5,4.0,4.0,,,,,,2.6,N1,Ha Tinh
HT1202635,,5.2,6.0,,,,3.75,4.75,7.75,,,3.0,N1,Ha Tinh
HT1202633,,3.8,6.0,,,,5.5,7.0,7.0,,,2.8,N1,Ha Tinh
HT1200691,,7.2,6.0,7.75,5.5,4.25,,,,,,4.8,N1,Ha Tinh
HT1202628,,3.6,6.0,,,,3.0,6.75,,,,,,Ha Tinh
HT1206623,,3.0,6.0,,,,4.25,7.75,8.75,,,3.2,N1,Ha Tinh
HT1202623,,6.0,6.0,4.5,5.0,4.75,,,,,,3.6,N1,Ha Tinh
HT1206626,,3.0,6.0,,,,5.75,,,,,,,Ha Tinh
HT1200693,,4.8,6.0,,,,5.25,6.75,8.5,,,3.6,N1,Ha Tinh
HT1200694,,8.4,6.0,7.0,5.75,3.5,,,,,,7.0,N1,Ha Tinh
HT1202719,,8.0,6.0,8.5,8.0,3.5,,,,,,3.8,N1,Ha Tinh
HT1202724,,7.4,6.0,,,,4.5,5.75,7.0,,,4.0,N1,Ha Tinh
HT1206571,,3.8,6.0,,,,6.75,8.25,7.75,,,4.2,N1,Ha Tinh
HT1200664,,6.6,6.0,,,,6.25,6.75,7.5,,,2.8,N1,Ha Tinh
HT1202802,,7.2,6.0,5.5,5.25,4.75,,,,,,4.0,N1,Ha Tinh
HT1206515,,3.8,6.0,,,,3.0,5.75,6.0,,,2.4,N1,Ha Tinh
HT1202799,,7.8,6.0,6.0,5.75,3.5,,,,,,3.4,N1,Ha Tinh
HT1202798,,7.4,6.0,7.25,6.5,3.5,,,,,,5.8,N1,Ha Tinh
HT1200639,,5.2,6.0,,,,5.75,6.75,8.75,,,3.0,N1,Ha Tinh
HT1202792,,6.2,6.0,,,,6.0,6.75,7.25,,,2.8,N1,Ha Tinh
HT1206527,,8.4,6.0,7.75,7.25,5.75,,,,,,6.0,N1,Ha Tinh
HT1200645,,5.8,6.0,,,,4.0,6.25,8.0,,,3.8,N1,Ha Tinh
HT1208015,,5.0,6.0,,,,4.5,5.5,6.75,,,2.8,N1,Ha Tinh
HT1202784,,5.4,6.0,4.75,5.75,4.5,,,,,,4.8,N1,Ha Tinh
HT1206537,,7.0,6.0,4.5,6.0,4.25,,,,,,3.2,N1,Ha Tinh
HT1208009,,3.8,6.0,,,,3.75,6.0,6.75,,,5.6,N1,Ha Tinh
HT1206543,,7.8,6.0,,,,7.5,7.5,8.75,,,3.6,N1,Ha Tinh
HT1202766,,3.6,6.0,,,,4.0,7.5,,,,,,Ha Tinh
HT1206555,,4.8,6.0,,,,4.0,4.75,7.25,,,3.6,N1,Ha Tinh
HT1206556,,6.0,6.0,,,,3.5,8.75,8.5,,,3.2,N1,Ha Tinh
HT1202740,,5.0,6.0,,,,2.0,6.0,,,,,,Ha Tinh
HT1200663,,3.4,6.0,,,,5.5,5.75,6.5,,,2.6,N1,Ha Tinh
HT1206564,,5.4,6.0,,,,2.25,5.0,7.75,,,3.8,N1,Ha Tinh
HT1206637,,5.6,6.0,,,,6.25,7.25,7.75,,,2.2,N1,Ha Tinh
HT1202603,,5.4,6.0,,,,6.5,6.25,8.5,,,3.0,N1,Ha Tinh
HT1206751,,6.6,6.0,,,,4.25,5.25,7.5,,,2.6,N1,Ha Tinh
HT1202475,,4.6,6.0,,,,4.5,5.0,7.25,,,2.4,N1,Ha Tinh
HT1202506,,5.2,6.0,,,,4.0,6.25,7.0,,,5.2,N1,Ha Tinh
HT1206703,,7.8,6.0,7.25,5.75,2.75,,,,,,4.2,N1,Ha Tinh
HT1202502,,4.0,6.0,,,,4.25,5.75,7.25,,,2.2,N1,Ha Tinh
HT1202499,,6.2,6.0,,,,3.75,6.5,6.5,,,3.6,N1,Ha Tinh
HT1202498,,6.0,6.0,,,,5.5,7.0,8.25,,,4.6,N1,Ha Tinh
HT1200726,,6.2,6.0,,,,4.0,7.5,9.0,,,3.0,N1,Ha Tinh
HT1200729,,7.4,6.0,,,,6.25,5.25,8.75,,,4.6,N1,Ha Tinh
HT1202488,,6.0,6.0,7.0,4.75,5.25,,,,,,6.0,N1,Ha Tinh
HT1202482,,3.6,6.0,,,,4.0,4.75,5.75,,,1.6,N1,Ha Tinh
HT1202465,,7.0,6.0,,,,4.25,6.25,8.5,,,2.6,N1,Ha Tinh
HT1202599,,5.4,6.0,,,,4.5,7.5,7.5,,,5.4,N1,Ha Tinh
HT1202460,,7.0,6.0,,,,7.0,8.0,8.25,,,5.2,N1,Ha Tinh
HT1202455,,5.0,6.0,,,,3.0,4.75,7.75,,,3.2,N1,Ha Tinh
HT1200744,,6.0,6.0,6.25,6.5,4.5,,,,,,4.2,N1,Ha Tinh
HT1202448,,5.2,6.0,,,,5.5,6.25,7.75,,,5.8,N1,Ha Tinh
HT1200747,,5.8,6.0,,,,5.25,7.5,9.0,,,4.0,N1,Ha Tinh
HT1206740,,8.6,6.0,7.25,5.5,4.25,,,,,,6.0,N1,Ha Tinh
HT1202442,,6.6,6.0,,,,3.5,6.25,9.5,,,4.2,N1,Ha Tinh
HT1207933,,4.6,6.0,,,,3.5,7.25,7.5,,,2.6,N1,Ha Tinh
HT1202427,,3.2,6.0,,,,4.0,6.0,6.0,,,2.8,N1,Ha Tinh
HT1202507,,4.2,6.0,,,,5.25,6.75,6.5,,,2.2,N1,Ha Tinh
HT1202516,,7.6,6.0,7.5,6.25,3.25,,,,,,4.6,N1,Ha Tinh
HT1206696,,7.2,6.0,6.25,5.0,4.75,,,,,,3.2,N1,Ha Tinh
HT1206689,,6.6,6.0,4.0,5.75,5.5,,,,,,2.6,N1,Ha Tinh
HT1206646,,8.0,6.0,5.25,4.5,3.75,,,,,,2.8,N1,Ha Tinh
HT1202596,,4.4,6.0,,,,4.75,6.75,6.5,,,3.2,N1,Ha Tinh
HT1204040,,6.2,6.0,,,,4.25,7.0,7.0,,,3.2,N1,Ha Tinh
HT1206652,,4.6,6.0,,,,3.75,6.0,7.0,,,3.2,N1,Ha Tinh
HT1202587,,5.2,6.0,,,,4.0,4.0,6.0,,,1.8,N1,Ha Tinh
HT1202585,,8.8,6.0,7.5,7.25,3.5,,,,,,5.0,N1,Ha Tinh
HT1207977,,4.4,6.0,,,,4.0,6.0,6.0,,,2.4,N1,Ha Tinh
HT1207974,,4.2,6.0,,,,3.0,6.25,6.75,,,3.4,N1,Ha Tinh
HT1206667,,7.4,6.0,6.75,6.25,5.5,,,,,,6.0,N1,Ha Tinh
HT1206670,,5.6,6.0,,,,5.25,5.25,,,,,,Ha Tinh
HT1202565,,7.8,6.0,5.5,3.5,3.0,,,,,,2.8,N1,Ha Tinh
HT1202563,,6.8,6.0,,,,9.25,8.5,8.25,,,2.8,N1,Ha Tinh
HT1207968,,4.8,6.0,,,,4.75,7.0,6.25,,,3.8,N1,Ha Tinh
HT1206673,,6.8,6.0,,,,4.5,7.5,8.75,,,2.4,N1,Ha Tinh
HT1202556,,3.4,6.0,,,,4.0,6.5,7.25,,,2.6,N1,Ha Tinh
HT1207961,,4.2,6.0,,,,4.25,6.25,8.25,,,2.4,N1,Ha Tinh
HT1202546,,2.4,6.0,,,,2.0,5.75,8.0,,,2.0,N1,Ha Tinh
HT1206682,,4.6,6.0,,,,3.25,7.75,8.75,,,3.8,N1,Ha Tinh
HT1202535,,5.0,6.0,,,,4.0,5.75,7.0,,,3.6,N1,Ha Tinh
HT1201992,,5.0,6.0,,,,5.75,7.75,9.25,,,4.4,N1,Ha Tinh
HT1207056,,5.6,6.0,,,,4.5,6.75,8.5,,,2.8,N1,Ha Tinh
HT1201989,,5.2,6.0,,,,4.75,6.5,6.5,,,3.8,N1,Ha Tinh
HT1201423,,3.0,6.0,,,,3.75,6.75,7.0,,,3.4,N1,Ha Tinh
HT1201445,,4.0,6.0,,,,4.0,4.25,8.5,,,4.0,N1,Ha Tinh
HT1207678,,4.4,6.0,,,,2.0,5.25,,,,,,Ha Tinh
HT1207444,,7.8,6.0,7.5,6.75,5.75,,,,,,4.6,N1,Ha Tinh
HT1201437,,4.4,6.0,,,,5.75,7.5,8.75,,,3.8,N1,Ha Tinh
HT1201435,,3.4,6.0,,,,3.0,4.75,7.0,,,3.2,N1,Ha Tinh
HT1207456,,3.2,6.0,,,,4.75,5.25,8.25,,,2.8,N1,Ha Tinh
HT1201427,,,6.0,,,,2.75,6.0,,,,,,Ha Tinh
HT1201425,,3.4,6.0,,,,7.0,8.25,7.25,,,2.8,N1,Ha Tinh
HT1207460,,8.4,6.0,6.5,7.25,4.5,,,,,,3.6,N1,Ha Tinh
HT1201417,,5.4,6.0,,,,3.5,5.0,6.0,,,3.4,N1,Ha Tinh
HT1201382,,6.8,6.0,,,,4.5,6.0,7.5,,,2.8,N1,Ha Tinh
HT1201412,,7.0,6.0,,,,7.5,7.25,8.75,,,6.0,N1,Ha Tinh
HT1207672,,6.8,6.0,,,,6.0,6.0,8.5,,,4.6,N1,Ha Tinh
HT1201403,,5.0,6.0,,,,5.25,6.25,8.0,,,3.8,N1,Ha Tinh
HT1201401,,9.2,6.0,8.0,7.0,4.75,,,,,,6.4,N1,Ha Tinh
HT1201400,,7.8,6.0,6.75,6.0,5.75,,,,,,5.2,N1,Ha Tinh
HT1201398,,7.6,6.0,,,,7.25,7.75,9.5,,,3.2,N1,Ha Tinh
HT1201394,,4.0,6.0,,,,4.0,4.75,,,,,,Ha Tinh
HT1201393,,6.0,6.0,,,,4.5,9.0,8.25,,,2.6,N1,Ha Tinh
HT1207670,,7.0,6.0,4.25,3.5,4.25,,,,,,2.6,N1,Ha Tinh
HT1201449,,4.8,6.0,,,,7.0,5.25,8.0,,,3.8,N1,Ha Tinh
HT1207425,,7.2,6.0,6.25,6.75,4.25,,,,,,3.2,N1,Ha Tinh
HT1207422,,4.2,6.0,,,,4.0,4.75,6.0,,,4.0,N1,Ha Tinh
HT1201475,,8.8,6.0,8.0,8.0,5.5,,,,,,5.4,N1,Ha Tinh
HT1201543,,7.2,6.0,4.0,6.0,8.5,,,,,,5.0,N1,Ha Tinh
HT1201054,,4.2,6.0,,,,3.25,8.25,8.75,,,2.8,N1,Ha Tinh
HT1207371,,4.0,6.0,,,,3.75,6.5,6.5,,,2.8,N1,Ha Tinh
HT1207377,,3.0,6.0,,,,2.75,4.75,8.25,,,2.0,N1,Ha Tinh
HT1207383,,6.4,6.0,3.5,5.0,3.5,,,,,,2.8,N1,Ha Tinh
HT1201520,,4.6,6.0,,,,3.5,6.25,6.75,,,2.6,N1,Ha Tinh
HT1207697,,4.0,6.0,,,,3.0,4.75,7.75,,,2.6,N1,Ha Tinh
HT1201515,,6.0,6.0,,,,4.25,6.75,8.25,,,2.8,N1,Ha Tinh
HT1201061,,3.0,6.0,,,,3.75,4.75,6.25,,,3.4,N1,Ha Tinh
HT1201506,,9.2,6.0,7.0,4.5,5.25,,,,,,7.4,N1,Ha Tinh
HT1201502,,8.6,6.0,6.5,7.25,2.75,,,,,,3.4,N1,Ha Tinh
HT1207395,,5.8,6.0,,,,3.5,5.75,7.5,,,3.8,N1,Ha Tinh
HT1201499,,4.8,6.0,,,,8.25,7.25,8.25,,,1.6,N1,Ha Tinh
HT1201498,,3.2,6.0,,,,4.25,6.0,5.5,,,3.4,N1,Ha Tinh
HT1201497,,6.2,6.0,,,,6.0,6.25,7.5,,,4.4,N1,Ha Tinh
HT1201072,,6.8,6.0,6.25,4.75,4.25,,,,,,2.6,N1,Ha Tinh
HT1207413,,7.2,6.0,7.25,7.5,3.5,,,,,,4.4,N1,Ha Tinh
HT1207687,,,6.0,,,,7.5,9.0,,,,,,Ha Tinh
HT1207419,,4.8,6.0,,,,5.0,6.5,7.5,,,2.4,N1,Ha Tinh
HT1207669,,4.6,6.0,,,,4.5,6.0,8.0,,,3.2,N1,Ha Tinh
HT1201379,,6.4,6.0,,,,4.0,6.25,6.75,,,3.4,N1,Ha Tinh
HT1207702,,3.8,6.0,,,,6.75,6.5,8.25,,,4.8,N1,Ha Tinh
HT1207605,,4.6,6.0,,,,6.25,8.0,7.75,,,4.2,N1,Ha Tinh
HT1207589,,2.4,6.0,,,,2.5,5.75,,,,,,Ha Tinh
HT1207595,,5.6,6.0,,,,4.0,6.0,8.75,,,3.0,N1,Ha Tinh
HT1207600,,6.4,6.0,,,,7.5,7.75,8.75,,,5.2,N1,Ha Tinh
HT1207639,,7.4,6.0,8.0,6.25,5.25,,,,,,3.8,N1,Ha Tinh
HT1201221,,6.8,6.0,6.25,7.25,4.25,,,,,,2.4,N1,Ha Tinh
HT1201216,,7.4,6.0,2.75,7.0,6.0,,,,,,4.6,N1,Ha Tinh
HT1201214,,4.4,6.0,,,,4.0,6.5,8.0,,,3.0,N1,Ha Tinh
HT1201153,,6.0,6.0,,,,5.25,6.75,8.0,,,3.0,N1,Ha Tinh
HT1201211,,4.2,6.0,,,,5.5,7.0,8.5,,,3.0,N1,Ha Tinh
HT1201154,,6.6,6.0,,,,4.25,5.5,6.0,,,3.8,N1,Ha Tinh
HT1201370,,7.8,6.0,6.25,6.5,5.25,,,,,,3.4,N1,Ha Tinh
HT1201200,,6.4,6.0,,,,2.5,7.25,7.25,,,3.0,N1,Ha Tinh
HT1201157,,3.4,6.0,,,,5.25,5.0,6.75,,,3.4,N1,Ha Tinh
HT1201193,,5.2,6.0,4.25,4.75,3.5,,,,,,3.6,N1,Ha Tinh
HT1201162,,3.0,6.0,,,,2.5,6.5,8.5,,,3.6,N1,Ha Tinh
HT1201181,,6.0,6.0,,,,4.0,5.5,8.5,,,3.0,N1,Ha Tinh
HT1201178,,5.0,6.0,,,,5.0,5.5,6.75,,,3.8,N1,Ha Tinh
HT1207618,,6.6,6.0,,,,4.25,7.25,6.5,,,3.0,N1,Ha Tinh
HT1201174,,6.0,6.0,,,,4.75,6.0,8.25,,,3.4,N1,Ha Tinh
HT1207622,,5.0,6.0,,,,6.0,7.5,8.25,,,3.8,N1,Ha Tinh
HT1207587,,8.2,6.0,3.75,6.75,9.5,,,,,,5.0,N1,Ha Tinh
HT1201252,,6.4,6.0,4.75,3.25,4.5,4.0,7.0,7.0,,,3.0,N1,Ha Tinh
HT1201255,,7.2,6.0,,,,5.0,6.5,7.0,,,3.6,N1,Ha Tinh
HT1207581,,6.0,6.0,4.75,4.75,4.5,,,,,,4.2,N1,Ha Tinh
HT1207504,,5.6,6.0,,,,5.0,7.75,7.25,,,4.2,N1,Ha Tinh
HT1207516,,5.4,6.0,,,,5.25,6.75,8.25,,,3.8,N1,Ha Tinh
HT1201344,,5.0,6.0,,,,2.5,5.75,8.5,,,2.2,N1,Ha Tinh
HT1207663,,6.4,6.0,5.25,4.5,3.75,,,,,,8.0,N1,Ha Tinh
HT1201339,,5.0,6.0,,,,4.25,6.75,7.5,,,2.6,N1,Ha Tinh
HT1201336,,2.0,6.0,,,,5.25,5.75,7.0,,,2.0,N1,Ha Tinh
HT1201333,,5.2,6.0,,,,7.75,8.0,8.5,,,2.0,N1,Ha Tinh
HT1201324,,5.8,6.0,,,,7.5,7.75,8.5,,,2.4,N1,Ha Tinh
HT1207549,,7.8,6.0,,,,5.25,8.5,9.0,,,5.0,N1,Ha Tinh
HT1201300,,4.2,6.0,,,,8.0,7.75,9.0,,,4.6,N1,Ha Tinh
HT1207551,,2.8,6.0,,,,2.0,6.0,5.5,,,2.0,N1,Ha Tinh
HT1201133,,6.4,6.0,5.5,6.0,4.5,,,,,,3.8,N1,Ha Tinh
HT1201284,,6.2,6.0,7.25,6.25,5.25,,,,,,2.8,N1,Ha Tinh
HT1201281,,7.8,6.0,5.5,6.0,4.25,,,,,,2.8,N1,Ha Tinh
HT1201135,,5.8,6.0,,,,3.5,6.0,8.5,,,3.4,N1,Ha Tinh
HT1207643,,5.8,6.0,,,,4.5,7.25,8.75,,,3.2,N1,Ha Tinh
HT1207567,,4.4,6.0,,,,5.5,6.25,7.25,,,3.0,N1,Ha Tinh
HT1207571,,4.4,6.0,,,,4.75,7.0,8.5,,,3.8,N1,Ha Tinh
HT1207641,,7.8,6.0,,,,3.75,6.75,6.75,,,4.0,N1,Ha Tinh
HT1201549,,6.0,6.0,,,,5.0,6.5,9.75,,,6.2,N1,Ha Tinh
HT1201555,,6.8,6.0,,,,5.25,7.5,7.5,,,3.8,N1,Ha Tinh
HT1201982,,5.8,6.0,,,,5.25,7.25,,,,,,Ha Tinh
HT1201816,,3.6,6.0,,,,4.5,5.75,9.25,,,2.4,N1,Ha Tinh
HT1201845,,6.0,6.0,,,,5.25,5.75,8.0,,,3.0,N1,Ha Tinh
HT1201841,,5.2,6.0,,,,3.75,5.5,6.5,,,2.8,N1,Ha Tinh
HT1200941,,7.6,6.0,6.75,6.0,2.75,,,,,,3.8,N1,Ha Tinh
HT1207143,,8.0,6.0,5.25,6.25,5.5,,,,,,5.4,N1,Ha Tinh
HT1207147,,6.6,6.0,,,,6.0,7.5,7.75,,,3.0,N1,Ha Tinh
HT1201832,,5.0,6.0,,,,6.0,6.25,6.75,,,4.6,N1,Ha Tinh
HT1207152,,7.8,6.0,8.25,7.75,4.75,,,,,,5.4,N1,Ha Tinh
HT1201820,,5.6,6.0,4.75,4.5,6.0,,,,,,3.2,N1,Ha Tinh
HT1207157,,4.6,6.0,,,,5.5,7.0,7.25,,,3.8,N1,Ha Tinh
HT1201814,,3.8,6.0,,,,2.75,4.0,6.0,,,1.8,N1,Ha Tinh
HT1201768,,8.0,6.0,4.75,6.5,7.75,,,,,,2.0,N1,Ha Tinh
HT1207160,,3.6,6.0,,,,4.25,7.25,7.25,,,2.0,N1,Ha Tinh
HT1207174,,5.6,6.0,,,,5.5,6.25,7.25,,,2.4,N1,Ha Tinh
HT1201797,,4.0,6.0,,,,4.25,6.25,5.5,,,2.6,N1,Ha Tinh
HT1200956,,5.8,6.0,,,,4.75,7.0,8.25,,,1.6,N1,Ha Tinh
HT1201793,,7.4,6.0,,,,4.0,5.0,6.25,,,3.6,N1,Ha Tinh
HT1207181,,6.4,6.0,,,,6.0,7.75,7.25,,,6.4,N1,Ha Tinh
HT1201785,,4.6,6.0,,,,3.0,5.75,,,,,,Ha Tinh
HT1207189,,5.2,6.0,,,,6.0,6.75,7.0,,,3.4,N1,Ha Tinh
HT1200958,,5.4,6.0,,,,3.5,5.25,8.0,,,2.4,N1,Ha Tinh
HT1207140,,3.0,6.0,,,,4.25,6.0,7.75,,,2.8,N1,Ha Tinh
HT1201859,,2.4,6.0,,,,4.5,6.0,8.0,,,2.8,N1,Ha Tinh
HT1207134,,3.2,6.0,,,,3.75,4.75,5.5,,,3.2,N1,Ha Tinh
HT1201863,,7.4,6.0,6.5,5.5,6.5,,,,,,4.0,N1,Ha Tinh
HT1207820,,6.8,6.0,7.25,4.5,5.0,,,,,,2.2,N1,Ha Tinh
HT1201964,,8.0,6.0,8.0,7.25,5.0,,,,,,2.8,N1,Ha Tinh
HT1201957,,2.6,6.0,,,,3.0,4.25,7.25,,,3.0,N1,Ha Tinh
HT1200902,,5.6,6.0,,,,2.75,5.75,7.0,,,2.4,N1,Ha Tinh
HT1207075,,7.4,6.0,6.0,6.0,4.75,,,,,,4.8,N1,Ha Tinh
HT1207076,,3.4,6.0,,,,4.5,,,,,,,Ha Tinh
HT1207806,,2.6,6.0,,,,3.0,6.5,7.5,,,3.4,N1,Ha Tinh
HT1201940,,3.4,6.0,,,,5.5,7.0,7.5,,,3.4,N1,Ha Tinh
HT1201935,,2.8,6.0,,,,3.5,6.25,6.25,,,2.4,N1,Ha Tinh
HT1207797,,4.8,6.0,,,,4.0,5.25,7.25,,,4.0,N1,Ha Tinh
HT1207782,,4.0,6.0,,,,5.25,7.0,8.25,,,4.2,N1,Ha Tinh
HT1201896,,5.4,6.0,,,,4.75,6.75,8.0,,,3.6,N1,Ha Tinh
HT1201890,,4.8,6.0,,,,5.25,6.5,9.5,,,4.0,N1,Ha Tinh
HT1207125,,2.8,6.0,,,,3.25,4.75,5.0,,,3.2,N1,Ha Tinh
HT1201877,,5.8,6.0,,,,3.5,6.5,6.5,,,2.4,N1,Ha Tinh
HT1201876,,7.6,6.0,5.5,5.0,4.25,,,,,,4.4,N1,Ha Tinh
HT1201872,,4.6,6.0,3.75,3.5,3.0,,,,,,3.0,N1,Ha Tinh
HT1201868,,5.4,6.0,,,,4.0,5.25,8.0,,,2.8,N1,Ha Tinh
HT1207132,,7.4,6.0,5.25,3.5,4.5,,,,,,3.0,N1,Ha Tinh
HT1207761,,5.0,6.0,,,,4.0,7.75,9.5,,,4.4,N1,Ha Tinh
HT1207196,,4.8,6.0,,,,5.25,7.0,8.5,,,1.8,N1,Ha Tinh
HT1207364,,6.6,6.0,6.0,5.25,4.5,,,,,,3.8,N1,Ha Tinh
HT1207343,,5.4,6.0,,,,3.5,6.5,8.5,,,3.2,N1,Ha Tinh
HT1207312,,6.4,6.0,,,,7.5,8.5,7.0,,,4.2,N1,Ha Tinh
HT1201035,,4.2,6.0,,,,4.25,7.0,9.0,,,3.2,N1,Ha Tinh
HT1207326,,6.8,6.0,,,,4.75,6.5,9.0,,,3.6,N1,Ha Tinh
HT1201603,,6.8,6.0,,,,3.5,6.25,8.5,,,4.6,N1,Ha Tinh
HT1201601,,8.6,6.0,8.5,7.5,3.25,,,,,,4.0,N1,Ha Tinh
HT1201591,,7.2,6.0,7.0,5.5,4.25,,,,,,4.2,N1,Ha Tinh
HT1207340,,6.8,6.0,,,,5.0,6.5,8.75,,,4.4,N1,Ha Tinh
HT1201044,,5.6,6.0,5.25,4.5,4.0,,,,,,3.0,N1,Ha Tinh
HT1201584,,5.8,6.0,,,,4.75,7.0,9.5,,,3.0,N1,Ha Tinh
HT1201580,,6.6,6.0,,,,6.5,6.75,8.5,,,3.8,N1,Ha Tinh
HT1207197,,6.0,6.0,,,,4.0,6.5,6.75,,,4.0,N1,Ha Tinh
HT1201574,,6.8,6.0,7.25,7.5,5.5,,,,,,4.0,N1,Ha Tinh
HT1207348,,7.2,6.0,7.0,6.0,5.25,,,,,,6.6,N1,Ha Tinh
HT1201569,,4.2,6.0,,,,3.5,6.5,,,,,,Ha Tinh
HT1207351,,5.6,6.0,,,,7.0,6.25,7.0,,,4.6,N1,Ha Tinh
HT1207355,,4.6,6.0,,,,4.25,8.0,8.0,,,2.4,N1,Ha Tinh
HT1207357,,4.0,6.0,,,,3.75,6.75,7.75,,,2.4,N1,Ha Tinh
HT1201563,,6.8,6.0,,,,4.25,7.5,9.25,,,5.0,N1,Ha Tinh
HT1201560,,3.2,6.0,,,,5.0,5.25,,,,,,Ha Tinh
HT1207362,,6.8,6.0,4.75,4.75,5.25,,,,,,2.8,N1,Ha Tinh
HT1201031,,6.2,6.0,,,,7.0,7.75,7.75,,,5.0,N1,Ha Tinh
HT1201635,,3.4,6.0,,,,2.25,5.5,,,,,,Ha Tinh
HT1201636,,4.4,6.0,,,,4.75,7.25,7.5,,,2.6,N1,Ha Tinh
HT1201647,,4.8,6.0,,,,4.5,6.5,8.75,,,3.6,N1,Ha Tinh
HT1201764,,5.0,6.0,,,,3.75,7.0,8.75,,,3.0,N1,Ha Tinh
HT1201752,,4.6,6.0,,,,2.75,5.75,6.5,,,2.2,N1,Ha Tinh
HT1207206,,5.8,6.0,,,,6.75,6.75,7.5,,,4.2,N1,Ha Tinh
HT1207753,,5.0,6.0,4.0,4.5,3.0,,,,,,3.6,N1,Ha Tinh
HT1201746,,5.0,6.0,,,,3.25,5.5,8.25,,,4.2,N1,Ha Tinh
HT1207217,,6.4,6.0,,,,4.0,6.5,7.0,,,1.4,N1,Ha Tinh
HT1207227,,4.8,6.0,,,,5.25,7.25,8.5,,,2.6,N1,Ha Tinh
HT1207230,,4.4,6.0,,,,4.25,5.25,7.0,,,2.8,N1,Ha Tinh
HT1200986,,5.4,6.0,,,,3.75,6.0,8.25,,,3.4,N1,Ha Tinh
HT1207246,,6.0,6.0,,,,4.75,6.25,8.75,,,3.8,N1,Ha Tinh
HT1201714,,4.4,6.0,,,,4.0,6.0,6.25,,,3.8,N1,Ha Tinh
HT1201713,,5.2,6.0,,,,4.5,7.0,9.0,,,5.8,N1,Ha Tinh
HT1201708,,4.0,6.0,,,,4.0,7.5,7.5,,,1.6,N1,Ha Tinh
HT1207249,,4.6,6.0,,,,3.0,7.0,7.5,,,2.4,N1,Ha Tinh
HT1207253,,3.2,6.0,,,,4.75,6.25,7.25,,,2.8,N1,Ha Tinh
HT1200993,,9.8,6.0,2.75,9.25,9.75,,,,,,7.6,N1,Ha Tinh
HT1207738,,4.0,6.0,,,,,,,,,2.4,N1,Ha Tinh
HT1207275,,7.4,6.0,6.5,7.25,6.25,,,,,,4.4,N1,Ha Tinh
HT1207281,,5.4,6.0,,,,5.25,7.25,8.5,,,4.0,N1,Ha Tinh
HT1202804,,3.0,6.0,,,,4.75,7.25,8.25,,,1.8,N1,Ha Tinh
HT1206651,,3.6,6.0,,,,6.25,7.0,8.5,,,4.6,N1,Ha Tinh
HT1206510,,4.6,6.0,,,,5.0,5.0,8.25,,,2.4,N1,Ha Tinh
HT1200466,,5.2,6.0,,,,3.25,5.75,7.0,,,3.2,N1,Ha Tinh
HT1205977,,7.8,6.0,4.25,5.75,4.5,,,,,,4.4,N1,Ha Tinh
HT1205981,,6.8,6.0,5.75,4.0,5.25,,,,,,3.6,N1,Ha Tinh
HT1203497,,6.8,6.0,,,,4.0,5.0,7.5,,,4.0,N1,Ha Tinh
HT1200441,,5.2,6.0,,,,4.5,7.25,7.25,,,2.4,N1,Ha Tinh
